지점,일시,평균기온(°C),최저기온(°C),최고기온(°C),최소 상대습도(%),최저기온위험지수,일교차위험지수,습도위험지수
152,2017-05-18,20.2,12.7,27.1,29,,,
152,2017-05-19,24.6,18.2,31.2,19,,,
152,2017-05-20,23.9,19.3,29.2,26,,,
152,2017-05-21,21.9,16.6,28.7,27,,,
152,2017-05-22,19.9,14.8,25.3,45,,,
152,2017-05-23,20.9,14.7,25.8,45,,,
152,2017-05-24,19.1,16,22.4,70,,,
152,2017-05-25,21.5,14.9,29.4,23,,,
152,2017-05-26,15.1,11.4,20,41,,,
152,2017-05-27,17.4,11,23.3,44,,,
152,2017-05-28,20.9,13.5,27.3,33,,,
152,2017-05-29,23.2,16.8,32.6,27,,,
152,2017-05-30,25.6,18.7,33.4,18,,,
152,2017-05-31,23.1,18.9,29,40.9,,,
152,2017-06-01,21.2,15.7,29.7,42,,,
152,2017-06-02,17.1,12.7,22.3,45,,,
152,2017-06-03,18.4,14.1,24.9,33,,,
152,2017-06-04,18.4,12.5,24.7,34,,,
152,2017-06-05,18,12.8,22.5,41,,,
152,2017-06-06,17.7,14.1,19.7,68,,,
152,2017-06-07,20.4,17.3,25,70,,,
152,2017-06-08,21.3,17.6,27.4,32,,,
152,2017-06-09,24.5,18,31.6,20,,,
152,2017-06-10,21.1,18.6,26.5,26,,,
152,2017-06-11,19,16.2,22.9,30,,,
152,2017-06-12,17.8,15.5,21,48,,,
152,2017-06-13,18.1,15,23.3,55,,,
152,2017-06-14,20.7,15.3,26.5,48,,,
152,2017-06-15,23.8,17.8,31.7,27,,,
152,2017-06-16,19.3,16.8,22.9,60,,,
152,2017-06-17,19.8,14.9,24.6,60,,,
152,2017-06-18,21.3,16.6,26.4,59,,,
152,2017-06-19,24.3,17.9,31.4,42,,,
152,2017-06-20,22.1,18.4,27.3,45,,,
152,2017-06-21,22.2,18.4,27.3,46,,,
152,2017-06-22,23.1,18.1,28.3,51,,,
152,2017-06-23,24,19.4,29.1,49,,,
152,2017-06-24,23.3,18.7,28.1,43,,,
152,2017-06-25,22.6,20.4,26.7,63.8,,,
152,2017-06-26,21.5,19.8,24.2,79,,,
152,2017-06-27,22.2,19.3,26.4,57,,,
152,2017-06-28,23.7,18.8,29.3,54,,,
152,2017-06-29,23.3,20.4,27.4,61,,,
152,2017-06-30,26.1,20.4,32.3,50,,,
152,2017-07-01,27.3,24.3,32.2,54,,,
152,2017-07-02,27.4,25.1,31.3,63,,,
152,2017-07-03,27.5,23.3,30.1,70,,,
152,2017-07-04,24.5,22.4,31.4,66,,,
152,2017-07-05,23.8,22.1,27.5,77,,,
152,2017-07-06,25,21.8,29.4,73,,,
152,2017-07-07,26.1,22.2,28.4,76,,,
152,2017-07-08,26.9,24.9,29.5,79,,,
152,2017-07-09,28,24,33.3,61,,,
152,2017-07-10,27.4,25.3,29.1,82,,,
152,2017-07-11,27.6,25,30.9,60,,,
152,2017-07-12,28.9,23.7,33.8,42,,,
152,2017-07-13,28.2,24.4,33.3,44.7,,,
152,2017-07-14,28.6,24.5,34.7,49,,,
152,2017-07-15,28.7,24.8,31.5,57,,,
152,2017-07-16,30.1,26.5,34.9,44,,,
152,2017-07-17,29.1,24.1,34.3,48,,,
152,2017-07-18,28.8,24.4,33.1,52,,,
152,2017-07-19,28.2,24.5,33.4,52,,,
152,2017-07-20,28.3,24.3,32.6,59,,,
152,2017-07-21,30.4,25.8,36.1,45,,,
152,2017-07-22,27.8,23.6,34.3,60,,,
152,2017-07-23,29,23.3,33.4,58,,,
152,2017-07-24,27.5,25.6,31.7,67,,,
152,2017-07-25,25.1,23.9,26.8,91,,,
152,2017-07-26,25,21.6,28.2,46,,,
152,2017-07-27,24.7,19.9,30.7,34,,,
152,2017-07-28,26.2,20.6,31.7,49,,,
152,2017-07-29,23.3,22,25,88,,,
152,2017-07-30,25.4,22.2,30.1,73,,,
152,2017-07-31,25.5,23.7,27.8,88,,,
152,2017-08-01,25.8,23.1,30.3,75,,,
152,2017-08-02,24.8,21.7,29.3,70,,,
152,2017-08-03,26.3,22.8,29.3,63,,,
152,2017-08-04,28.1,23.8,33.1,56,,,
152,2017-08-05,28.7,24.5,33.5,61,,,
152,2017-08-06,29.4,25.1,34.7,46,,,
152,2017-08-07,28.7,25.9,35.1,53,,,
152,2017-08-08,29,24,34.3,47,,,
152,2017-08-09,26.4,24.9,28.6,83,,,
152,2017-08-10,25.1,23.5,28.3,83,,,
152,2017-08-11,25.6,22.7,29.8,63,,,
152,2017-08-12,24.5,21.7,28.2,65,,,
152,2017-08-13,24.3,22.3,26.5,70,,,
152,2017-08-14,22.9,21.8,24.1,89,,,
152,2017-08-15,24.2,22.7,26.1,96,,,
152,2017-08-16,24.6,22.9,27.6,81,,,
152,2017-08-17,24.8,22.6,28.5,73,,,
152,2017-08-18,25,22.6,29.8,67,,,
152,2017-08-19,25.2,22.7,28.9,71,,,
152,2017-08-20,25.8,23.4,28.7,75,,,
152,2017-08-21,26.9,24.9,30.5,74,,,
152,2017-08-22,27.6,24.5,32.3,59,,,
152,2017-08-23,29.7,25.2,34.1,56,,,
152,2017-08-24,30.6,27.6,34.5,54,,,
152,2017-08-25,26.5,22,30.5,51,,,
152,2017-08-26,24.5,20.3,29.9,31,,,
152,2017-08-27,23.1,18.4,29,28,,,
152,2017-08-28,25.5,18.3,30.5,45.7,,,
152,2017-08-29,24.7,20.9,27.7,61,,,
152,2017-08-30,22.2,19.6,26.8,46.5,,,
152,2017-08-31,21.9,18,26.8,39,,,
152,2017-09-01,21.5,18.6,25.4,49,,,
152,2017-09-02,21,17,25.7,45,,,
152,2017-09-03,21.5,17.5,25.8,51,,,
152,2017-09-04,22.2,18.5,26.7,60,,,
152,2017-09-05,22,18.6,25.7,74,,,
152,2017-09-06,21.7,18.6,26.4,82,,,
152,2017-09-07,21.1,17.6,26.8,58,,,
152,2017-09-08,22.9,18.5,29.4,50,,,
152,2017-09-09,23.8,18.6,29.7,41,,,
152,2017-09-10,23.1,19,27.4,56,,,
152,2017-09-11,21.3,20.6,22.6,90,,,
152,2017-09-12,23,19.6,28.2,53,,,
152,2017-09-13,21.6,17.2,26.9,31,,,
152,2017-09-14,21.2,16.1,25.5,49,,,
152,2017-09-15,21.9,20.6,23.6,49,,,
152,2017-09-16,22,20,23.5,60.2,,,
152,2017-09-17,20.7,19,22.2,82,,,
152,2017-09-18,21.7,16.1,27.8,43,,,
152,2017-09-19,22.8,16.2,29.1,39,,,
152,2017-09-20,22,16.3,25,33,,,
152,2017-09-21,19.7,14.1,24.7,52,,,
152,2017-09-22,20.3,16,26,57,,,
152,2017-09-23,21,16.6,26.1,45,,,
152,2017-09-24,21.5,16,28.1,45.7,,,
152,2017-09-25,22.1,18.1,27,51,,,
152,2017-09-26,21.5,18.2,26.3,45,,,
152,2017-09-27,18.7,17.2,20.3,90,,,
152,2017-09-28,20.2,16.7,23.8,51,,,
152,2017-09-29,17.2,13.3,22.6,25,,,
152,2017-09-30,18.2,11,26.8,24,,,
152,2017-10-01,18.2,12.8,22.7,54,,,
152,2017-10-02,20.7,18.1,24.7,77,,,
152,2017-10-03,19.3,17.3,22.8,72,,,
152,2017-10-04,17.9,16.7,20.4,59,,,
152,2017-10-05,17.3,15.3,19.5,60,,,
152,2017-10-06,17.8,14.6,20.7,87,,,
152,2017-10-07,20.2,18.1,23,77,,,
152,2017-10-08,21,17.4,26.4,64,,,
152,2017-10-09,22,17.3,27.4,54,,,
152,2017-10-10,22.5,18.8,28,56,,,
152,2017-10-11,21.8,18,26.4,69,,,
152,2017-10-12,15.5,13.9,18.1,75,,,
152,2017-10-13,15.2,11.8,20.2,27,,,
152,2017-10-14,15.6,12.7,19.7,54,,,
152,2017-10-15,16.6,13.6,17.8,55,,,
152,2017-10-16,17.3,13.8,19.1,54,,,
152,2017-10-17,17.3,13.5,20.7,54,,,
152,2017-10-18,17.2,16.1,18.1,55,,,
152,2017-10-19,16.1,14.5,19.7,62,,,
152,2017-10-20,16.8,13.9,21.3,49,,,
152,2017-10-21,17.5,13.1,21,55,,,
152,2017-10-22,17.6,13.7,20.1,55,,,
152,2017-10-23,13.7,10.5,16.8,45,,,
152,2017-10-24,12.5,9,17.5,51,,,
152,2017-10-25,12.9,6.9,20.6,29,,,
152,2017-10-26,14.1,7.6,20.7,54,,,
152,2017-10-27,16.3,11.5,21.6,53,,,
152,2017-10-28,17.9,15.3,19.3,75,,,
152,2017-10-29,16.4,9.2,22.7,28,,,
152,2017-10-30,10.2,6.1,16.4,23,,,
152,2017-10-31,11.4,5.5,20.4,17,,,
152,2017-11-01,13.8,6.3,21,23,,,
152,2017-11-02,14.8,9.6,20.2,50,,,
152,2017-11-03,15.9,10.4,22.5,42,,,
152,2017-11-04,9.3,6,13.8,48,,,
152,2017-11-05,10.3,5.8,17.6,22,,,
152,2017-11-06,12.7,5.5,20.3,20,,,
152,2017-11-07,15.9,8.8,21.3,44,,,
152,2017-11-08,17,12.1,22.1,20,,,
152,2017-11-09,13,8.4,18.9,33,,,
152,2017-11-10,15.3,8.2,21.1,46,,,
152,2017-11-11,8.5,4.7,12.8,22,,,
152,2017-11-12,8.8,3.7,15.5,23,,,
152,2017-11-13,11.2,3.6,18,31,,,
152,2017-11-14,12,6.7,17.2,24,,,
152,2017-11-15,7.7,3.1,13.3,29,,,
152,2017-11-16,5.2,1.6,11.5,18,,,
152,2017-11-17,9.4,1.6,15.5,28,,,
152,2017-11-18,5.1,-0.9,10.7,18,,,
152,2017-11-19,2.2,-2,6.3,20,,,
152,2017-11-20,5,1.7,8.9,20,,,
152,2017-11-21,6.5,-0.8,13.1,25,,,
152,2017-11-22,8.3,2.4,13.3,32,,,
152,2017-11-23,4.4,-0.2,9.2,16.4,,,
152,2017-11-24,4.1,-1.2,9.5,33,,,
152,2017-11-25,6,-1.4,10.9,31,,,
152,2017-11-26,10.9,6.6,17,29,,,
152,2017-11-27,9.8,3.6,15.5,51,,,
152,2017-11-28,12.8,6.1,19.9,46,,,
152,2017-11-29,11.3,7.6,15.8,30,,,
152,2017-11-30,5.6,0.7,9.1,12,,,
152,2017-12-01,0.9,-2.2,5.7,12,,,
152,2017-12-02,3.3,-3.3,9.1,28,,,
152,2017-12-03,6.6,-1.1,14.6,35,,,
152,2017-12-04,5.6,-0.9,10.1,17,,,
152,2017-12-05,-0.4,-2.9,2.9,19,,,
152,2017-12-06,2,-4.6,8,35,,,
152,2017-12-07,4.8,-0.7,8.8,40,,,
152,2017-12-08,0.7,-2,3.8,18,,,
152,2017-12-09,3,-3.5,9.1,32,,,
152,2017-12-10,5.8,-0.1,11,39,,,
152,2017-12-11,-0.1,-4.6,5.4,24,,,
152,2017-12-12,-4.1,-7.6,-0.5,13.6,,,
152,2017-12-13,-2.1,-6.2,3.2,8,,,
152,2017-12-14,1.1,-4.9,7.6,19,,,
152,2017-12-15,3.5,-1.4,8.9,2,,,
152,2017-12-16,0.8,-3.3,4.2,18,,,
152,2017-12-17,-2.3,-5.7,0.9,16,,,
152,2017-12-18,1.6,-5.2,8.1,30,,,
152,2017-12-19,1.6,-2.6,4.6,23,,,
152,2017-12-20,0.4,-3.8,6.6,22,,,
152,2017-12-21,2.7,-4.1,9.2,12,,,
152,2017-12-22,4,-1.3,10.2,35,,,
152,2017-12-23,6.8,1,13.9,20,,,
152,2017-12-24,8.1,2.6,12.5,49,,,
152,2017-12-25,2.5,0.1,5.4,18,,,
152,2017-12-26,1.7,-2.3,6.7,12,,,
152,2017-12-27,-1.8,-5.5,2.3,11,,,
152,2017-12-28,0.8,-2.8,4.7,18.3,,,
152,2017-12-29,4.8,-1.8,9.8,43,,,
152,2017-12-30,5.5,0.6,10.4,54,,,
152,2017-12-31,4.7,0.5,7.3,22,,,
156,2017-01-01,4.5,-0.6,11.2,53,,,
156,2017-01-02,7.2,2.7,13.3,54.4,,,
156,2017-01-03,5.7,1.4,11.5,33,,,
156,2017-01-04,5,-0.5,11.6,52.4,,,
156,2017-01-05,6.8,2.7,10.5,52,,,
156,2017-01-06,8.2,5.4,13.3,43.4,,,
156,2017-01-07,6.6,1.9,9.9,55,,,
156,2017-01-08,8.7,5.5,14.8,46,,,
156,2017-01-09,5.1,1.6,8.7,40,,,
156,2017-01-10,2.8,0.6,6.6,41.5,,,
156,2017-01-11,0.1,-3.5,4,23,,,
156,2017-01-12,2.3,-1.2,7.5,48.9,,,
156,2017-01-13,-0.1,-2.2,4.8,57,,,
156,2017-01-14,-3,-4.9,-0.8,33,,,
156,2017-01-15,-3,-7.9,2.3,33.6,,,
156,2017-01-16,-0.6,-4.9,5.3,12.6,,,
156,2017-01-17,0.3,-4.2,5.4,24,,,
156,2017-01-18,2.3,-1.9,8.4,34,,,
156,2017-01-19,2.2,-1.3,8.4,28.5,,,
156,2017-01-20,-0.3,-1.6,1.3,57.7,,,
156,2017-01-21,-0.5,-3.5,2.6,57,,,
156,2017-01-22,-1.7,-4.7,1.1,52,,,
156,2017-01-23,-3.6,-7.3,0,49.7,,,
156,2017-01-24,-2,-5.9,2.7,47,,,
156,2017-01-25,-1.3,-5.5,3.5,40,,,
156,2017-01-26,0.8,-6,7.8,16,,,
156,2017-01-27,2,-2.4,5.7,20,,,
156,2017-01-28,3.4,-4.4,11,18.3,,,
156,2017-01-29,5.3,3.7,7.1,38,,,
156,2017-01-30,-0.2,-4.3,3.7,39,,,
156,2017-01-31,-1.4,-6.1,5.5,21.8,,,
156,2017-02-01,-0.1,-3.2,5.2,22.2,,,
156,2017-02-02,0.2,-5.3,7.2,7.7,,,
156,2017-02-03,3,-3.9,9.7,26.2,,,
156,2017-02-04,6.7,2.5,11.6,25,,,
156,2017-02-05,5.2,3.9,6.3,66,,,
156,2017-02-06,1.7,-0.9,4.8,35,,,
156,2017-02-07,1.7,-1.9,8,23.6,,,
156,2017-02-08,1.9,0.4,5.3,34,,,
156,2017-02-09,-1.4,-3.5,1.9,40.4,,,
156,2017-02-10,-3.5,-4.7,-1,54.6,,,
156,2017-02-11,-1.7,-5.2,1.9,56.3,,,
156,2017-02-12,1.1,-1.4,6.2,41.6,,,
156,2017-02-13,2.7,-3.7,8.6,42,,,
156,2017-02-14,3.5,0,8.4,23.4,,,
156,2017-02-15,4.4,-2.8,13.2,17.2,,,
156,2017-02-16,8.2,-0.7,15.7,48,,,
156,2017-02-17,5.5,-0.7,11.9,17,,,
156,2017-02-18,0.7,-2.4,5.4,17,,,
156,2017-02-19,5.6,-3.4,12.7,28,,,
156,2017-02-20,3.4,-2.4,12.8,39,,,
156,2017-02-21,3,-4.8,10.8,23.2,,,
156,2017-02-22,6,3,7.9,45,,,
156,2017-02-23,1.7,-1,4.9,37,,,
156,2017-02-24,1.7,-2.7,6.9,21,,,
156,2017-02-25,4.5,-0.6,10.9,16.4,,,
156,2017-02-26,4.3,-0.6,11,25,,,
156,2017-02-27,5.1,-0.7,12.8,25,,,
156,2017-02-28,6.3,-1.1,14.7,21,,,
156,2017-03-01,7.7,2.3,14.6,16,,,
156,2017-03-02,2.8,0.1,6.7,42,,,
156,2017-03-03,5.2,-2,13,21,,,
156,2017-03-04,7.4,1.1,15.7,21,,,
156,2017-03-05,7.3,2.1,15.7,14,,,
156,2017-03-06,3.3,0,6.6,17,,,
156,2017-03-07,0.5,-2.4,3.9,40,,,
156,2017-03-08,2.3,-1.2,7.1,30.8,,,
156,2017-03-09,6.6,1.1,12.7,18,,,
156,2017-03-10,7.6,1.3,14.6,14,,,
156,2017-03-11,8.7,-0.2,18.7,11,,,
156,2017-03-12,9.9,2.4,19.1,8,,,
156,2017-03-13,8.6,4.6,15.2,12,,,
156,2017-03-14,6,2.2,10.8,16,,,
156,2017-03-15,6,0.3,14.3,23.7,,,
156,2017-03-16,6.6,1.3,13.9,22,,,
156,2017-03-17,7.8,-0.2,17.5,14,,,
156,2017-03-18,9.9,4.1,17.7,13,,,
156,2017-03-19,11.4,3.4,20.6,13,,,
156,2017-03-20,8.7,5.7,13.1,39,,,
156,2017-03-21,7.2,3.9,11.4,32,,,
156,2017-03-22,7.7,1.3,15.3,23,,,
156,2017-03-23,9.9,6,16.5,14,,,
156,2017-03-24,9.3,3.7,14.5,41,,,
156,2017-03-25,7,5.7,9.9,64,,,
156,2017-03-26,7,3.1,12.1,40,,,
156,2017-03-27,7.5,4.4,12.2,39,,,
156,2017-03-28,8.2,3.5,15.5,22,,,
156,2017-03-29,8,5.1,10.6,85,,,
156,2017-03-30,11.8,4.7,20.4,23,,,
156,2017-03-31,10.9,7.4,16.6,45,,,
156,2017-04-01,9.3,6.3,15.1,34.3,,,
156,2017-04-02,9.4,3.5,16.4,17,,,
156,2017-04-03,11.8,3.6,21.3,14,,,
156,2017-04-04,14.8,6.4,23.9,21,,,
156,2017-04-05,15,12.5,16.2,28,,,
156,2017-04-06,14.3,11.1,16.2,95,,,
156,2017-04-07,15.3,8.9,23.9,50,,,
156,2017-04-08,16.8,10.7,25.8,38,,,
156,2017-04-09,15.9,10.1,24.9,39,,,
156,2017-04-10,16.6,11.2,23.7,25,,,
156,2017-04-11,12.5,8.7,18.6,45,,,
156,2017-04-12,13.2,8.4,18.7,9,,,
156,2017-04-13,13.7,6.8,21.1,29,,,
156,2017-04-14,15.6,8.9,21.2,39,,,
156,2017-04-15,18.8,12.3,27,30,,,
156,2017-04-16,20.3,12.2,30.4,16,,,
156,2017-04-17,16,12,19,48,,,
156,2017-04-18,14,10.3,22.2,55,,,
156,2017-04-19,14.1,9.4,19.8,24,,,
156,2017-04-20,12.6,10.2,18.1,22,,,
156,2017-04-21,14.6,8.8,20.9,26,,,
156,2017-04-22,14.5,8.9,21,25,,,
156,2017-04-23,15.4,8.3,24,36,,,
156,2017-04-24,16.7,8.7,24.3,19,,,
156,2017-04-25,18.4,13.4,23.3,40.5,,,
156,2017-04-26,15.6,11.2,21.4,24,,,
156,2017-04-27,14,8.8,19.3,18,,,
156,2017-04-28,15.8,8,24.5,15,,,
156,2017-04-29,18.6,10.4,27.5,13,,,
156,2017-04-30,20.1,14.3,27.5,37,,,
156,2017-05-01,19.7,13.4,28.6,36,,,
156,2017-05-02,20.1,14.1,28,8,,,
156,2017-05-03,21.2,13.4,28.4,29,,,
156,2017-05-04,20.2,15,27.4,36,,,
156,2017-05-05,18.9,16.7,22.9,76,,,
156,2017-05-06,17.1,11,23.9,10,,,
156,2017-05-07,17.6,10.7,25.2,28,,,
156,2017-05-08,18.2,12.3,23.1,39,,,
156,2017-05-09,14.4,12.8,17.3,45,,,
156,2017-05-10,15.7,14.1,19.6,64,,,
156,2017-05-11,21.3,13.8,29.3,30.6,,,
156,2017-05-12,19.9,16.7,22.4,57,,,
156,2017-05-13,19.2,14.6,26.9,45,,,
156,2017-05-14,16.8,12.1,23.2,19,,,
156,2017-05-15,16.7,11,23.3,25,,,
156,2017-05-16,17.6,11.5,24.9,29,,,
156,2017-05-17,19,11.5,26,32,,,
156,2017-05-18,20.8,13.2,28.2,34,,,
156,2017-05-19,21.9,14.2,31.1,23,,,
156,2017-05-20,21.2,14.7,28.5,26,,,
156,2017-05-21,21.2,15.4,28.5,29,,,
156,2017-05-22,22.9,15.4,30.1,32,,,
156,2017-05-23,22.2,16.8,26.9,40,,,
156,2017-05-24,21.9,18.5,27.5,52,,,
156,2017-05-25,20,13.9,29,21.3,,,
156,2017-05-26,17,12.7,21.8,29,,,
156,2017-05-27,19.1,10.7,27.7,26,,,
156,2017-05-28,22.1,15,30.3,25,,,
156,2017-05-29,24.3,16.7,33,28,,,
156,2017-05-30,24.1,16.9,30.5,31,,,
156,2017-05-31,22.5,19.5,25.5,56.1,,,
156,2017-06-01,22,17,28.1,51.9,,,
156,2017-06-02,20.5,14.1,27.3,25,,,
156,2017-06-03,20.3,16.1,25.6,27,,,
156,2017-06-04,21.5,13.7,28.9,20,,,
156,2017-06-05,23.1,16.3,30.8,17,,,
156,2017-06-06,19.5,16.3,23.2,37,,,
156,2017-06-07,18.3,16.8,19.8,86,,,
156,2017-06-08,20.6,16.1,27.7,40,,,
156,2017-06-09,22.5,16.1,30.3,28,,,
156,2017-06-10,23.2,19.7,27.6,60,,,
156,2017-06-11,24,20,30.9,23,,,
156,2017-06-12,21.6,17.7,27.1,30,,,
156,2017-06-13,21.6,17.1,28,40,,,
156,2017-06-14,21.6,15.6,28.6,34,,,
156,2017-06-15,23.3,16.2,30.7,29,,,
156,2017-06-16,25.2,18.2,33.9,26,,,
156,2017-06-17,24.6,18.9,33.2,27,,,
156,2017-06-18,25.2,18.8,34.1,24,,,
156,2017-06-19,25.9,19,34.1,23,,,
156,2017-06-20,22.7,19.5,26.9,53,,,
156,2017-06-21,24.2,19.9,29.7,51,,,
156,2017-06-22,25.5,20.3,32.8,26,,,
156,2017-06-23,25.5,20.9,33.8,40,,,
156,2017-06-24,24.6,21.5,32,42,,,
156,2017-06-25,25.1,20.4,30.5,51.2,,,
156,2017-06-26,23.5,21.5,28.7,58,,,
156,2017-06-27,23.9,20.3,29.1,56,,,
156,2017-06-28,25.1,21.3,31.6,47,,,
156,2017-06-29,24.5,22,28.4,57,,,
156,2017-06-30,24.6,22.5,29.2,69,,,
156,2017-07-01,26.3,23.6,30,78,,,
156,2017-07-02,26.7,25.1,29.9,82,,,
156,2017-07-03,26.8,24.5,29.9,75,,,
156,2017-07-04,27.1,24.8,31,73,,,
156,2017-07-05,27.7,24.7,33.8,57,,,
156,2017-07-06,26.2,23.9,29,83,,,
156,2017-07-07,27.5,25,30.5,76,,,
156,2017-07-08,26.5,23.3,30.4,82,,,
156,2017-07-09,27.5,23.9,32.3,75,,,
156,2017-07-10,27.3,25,29.3,86,,,
156,2017-07-11,26.5,23.7,31.3,71,,,
156,2017-07-12,28,23.5,34.2,50,,,
156,2017-07-13,28.5,24.4,34.3,47.2,,,
156,2017-07-14,26.8,23.7,32.7,68.6,,,
156,2017-07-15,25.7,22.5,27.3,86,,,
156,2017-07-16,28.5,26.1,32.4,62,,,
156,2017-07-17,26.8,23.6,30.7,79,,,
156,2017-07-18,26,23.6,28.5,81,,,
156,2017-07-19,28.7,24.8,33.7,58,,,
156,2017-07-20,29.6,25.3,34.5,62,,,
156,2017-07-21,30.7,27.4,35.4,61,,,
156,2017-07-22,29.7,26.5,33.5,62,,,
156,2017-07-23,29.1,26.5,32,74,,,
156,2017-07-24,30,27.3,34.4,66,,,
156,2017-07-25,29.4,26.9,33.7,64,,,
156,2017-07-26,28.9,25.8,33,53,,,
156,2017-07-27,28.7,23.5,35.4,44,,,
156,2017-07-28,28.8,24.4,33.3,60,,,
156,2017-07-29,29.1,27,33.6,65,,,
156,2017-07-30,27.2,24.1,31.2,76,,,
156,2017-07-31,26.1,24,29.5,93,,,
156,2017-08-01,27.8,23.8,34,65,,,
156,2017-08-02,28.8,25.4,34,67,,,
156,2017-08-03,28.9,24.8,33.5,55,,,
156,2017-08-04,30.7,25.4,35.1,57,,,
156,2017-08-05,31.5,26.7,36.9,55,,,
156,2017-08-06,30.5,25.7,37.3,47,,,
156,2017-08-07,30.1,26.1,35,46,,,
156,2017-08-08,29.1,26.4,32.7,54,,,
156,2017-08-09,27.8,25.5,32,75,,,
156,2017-08-10,28.2,24.6,33.9,49,,,
156,2017-08-11,28.1,23.9,33.9,50,,,
156,2017-08-12,27.2,24.6,31.5,63,,,
156,2017-08-13,24.1,21.6,26.4,74,,,
156,2017-08-14,24.1,21.9,27.2,93,,,
156,2017-08-15,24.9,23.1,27.3,95,,,
156,2017-08-16,26.6,24.2,30.8,67,,,
156,2017-08-17,26.4,24,30.6,63,,,
156,2017-08-18,25.9,22.5,31,62,,,
156,2017-08-19,26.9,23.3,29.6,71,,,
156,2017-08-20,26.5,23.6,31.1,71,,,
156,2017-08-21,25.4,23.8,29.7,82.8,,,
156,2017-08-22,26.9,23.3,31.8,77,,,
156,2017-08-23,29.3,25.2,33.6,59,,,
156,2017-08-24,29.3,27.1,32.5,72,,,
156,2017-08-25,27.6,23.8,32.9,39,,,
156,2017-08-26,25.4,20.8,30.6,28,,,
156,2017-08-27,25.3,19.5,31.2,39,,,
156,2017-08-28,26.1,21,29.8,62.1,,,
156,2017-08-29,23.6,19.1,28.8,35,,,
156,2017-08-30,21.1,18.2,25.3,41.1,,,
156,2017-08-31,23.2,17.7,28.8,38,,,
156,2017-09-01,24.1,19.1,29.7,35,,,
156,2017-09-02,23,19.2,26.9,54,,,
156,2017-09-03,23.7,18.1,28.8,43,,,
156,2017-09-04,23.4,20.8,27.6,51,,,
156,2017-09-05,21.2,20.4,22.6,79,,,
156,2017-09-06,22,19.5,25.3,90,,,
156,2017-09-07,22.2,18.4,27.3,58,,,
156,2017-09-08,23,18,29,48,,,
156,2017-09-09,24,19,29.8,50,,,
156,2017-09-10,24.6,19.7,29.5,45,,,
156,2017-09-11,21.6,18.9,24.1,87,,,
156,2017-09-12,22.9,18.4,28.9,52,,,
156,2017-09-13,22.2,16.3,28.9,29,,,
156,2017-09-14,22.8,16.4,29,44,,,
156,2017-09-15,21.4,17.9,26.7,51,,,
156,2017-09-16,21.4,16.8,26.8,55.2,,,
156,2017-09-17,23.7,18.8,29.5,59,,,
156,2017-09-18,22.5,17.9,28.6,46,,,
156,2017-09-19,23.7,21,28.5,64,,,
156,2017-09-20,21.2,16.3,24.8,44,,,
156,2017-09-21,20.3,14,26.9,48,,,
156,2017-09-22,21.7,16.9,27.8,44,,,
156,2017-09-23,21.9,17.5,27.3,63,,,
156,2017-09-24,23.3,18.9,29.4,48,,,
156,2017-09-25,24.4,18.7,31.1,47,,,
156,2017-09-26,25.3,20.9,30.6,35,,,
156,2017-09-27,20.3,18.4,24.3,58,,,
156,2017-09-28,21.3,17.6,26,30,,,
156,2017-09-29,17.9,13.7,22.7,27,,,
156,2017-09-30,19.7,11.5,28.8,19,,,
156,2017-10-01,18.2,15.7,19.7,50,,,
156,2017-10-02,21.1,19.5,24.1,86,,,
156,2017-10-03,19.5,16.3,25.7,40,,,
156,2017-10-04,19.3,14.2,24.9,49,,,
156,2017-10-05,17.4,15,21.3,57,,,
156,2017-10-06,16.5,14.5,18.1,99,,,
156,2017-10-07,20.8,17.3,25.2,60,,,
156,2017-10-08,22.3,17.4,28.2,50,,,
156,2017-10-09,23,18.2,29.5,52,,,
156,2017-10-10,23.2,18.5,28.4,64,,,
156,2017-10-11,18.5,15,22.4,83,,,
156,2017-10-12,13,10.9,15.2,82,,,
156,2017-10-13,14.2,8.1,20.5,25,,,
156,2017-10-14,16.8,12,23,25,,,
156,2017-10-15,15.1,11.4,19,49,,,
156,2017-10-16,16.9,14.8,20.6,58,,,
156,2017-10-17,16.8,12.9,22.9,46,,,
156,2017-10-18,16.8,14.8,19.9,58,,,
156,2017-10-19,17.1,13.1,22.4,43,,,
156,2017-10-20,17.5,11.6,24.1,42,,,
156,2017-10-21,18,12.5,24.4,41,,,
156,2017-10-22,17.9,12.3,24.2,34,,,
156,2017-10-23,15.3,10.8,20.9,38,,,
156,2017-10-24,14.4,10.7,20.9,44,,,
156,2017-10-25,13.7,8.9,21,45,,,
156,2017-10-26,14.7,9.5,21.8,40,,,
156,2017-10-27,16.5,11.2,22,46,,,
156,2017-10-28,17.3,10.9,24.9,47,,,
156,2017-10-29,13.8,10.4,18.7,45,,,
156,2017-10-30,9.7,5.7,14.5,27,,,
156,2017-10-31,10.6,3.4,18.1,28,,,
156,2017-11-01,12.4,5.9,19.5,48,,,
156,2017-11-02,13.4,8.5,19,64,,,
156,2017-11-03,11.4,8.8,16.5,57,,,
156,2017-11-04,9.5,7,14.4,40,,,
156,2017-11-05,9.5,2.9,16.7,36,,,
156,2017-11-06,10.7,3.2,19.2,39,,,
156,2017-11-07,16.3,10.2,21.3,60,,,
156,2017-11-08,14.7,8.7,19.9,33,,,
